 2.003581412e+02, 4.811286926e-04, 1.993379265e-04
 2.003588223e+02, 2.982616425e-04, 1.993727637e-04
 2.003595033e+02, 5.648136139e-04, 1.994076156e-04
 2.003601845e+02, 1.218318939e-04, 1.994425402e-04
 2.003608656e+02, 5.239248276e-04, 1.994775230e-04
 2.003615467e+02, 3.490447998e-04, 1.995125349e-04
 2.003622279e+02, 2.962350845e-04, 1.995476050e-04
 2.003629090e+02, 2.092123032e-04, 1.995827042e-04
 2.003635902e+02,-2.542138100e-04, 1.996178617e-04
 2.003642713e+02, 2.784729004e-04, 1.996530918e-04
 2.003649523e+02, 7.768869400e-04, 1.996883511e-04
 2.003656334e+02, 1.894235611e-04, 1.997236395e-04
 2.003663146e+02,-5.817413330e-05, 1.997589861e-04
 2.003669957e+02, 3.926753998e-04, 1.997943764e-04
 2.003676769e+02, 2.694129944e-04, 1.998298103e-04
 2.003683580e+02, 3.337860107e-04, 1.998653024e-04
 2.003690391e+02, 3.119707108e-04, 1.999008382e-04
 2.003697203e+02, 2.031326294e-04, 1.999364176e-04
 2.003704013e+02, 1.027584076e-04, 1.999720407e-04
 2.003710824e+02, 2.424716949e-04, 2.000077220e-04
 2.003717635e+02, 1.827478409e-04, 2.000434470e-04
 2.003724447e+02, 4.214048386e-04, 2.000792156e-04
 2.003731258e+02, 2.195835114e-04, 2.001150278e-04
 2.003738070e+02, 5.685091019e-04, 2.000898239e-04
 2.003744881e+02, 3.547668457e-04, 2.000646782e-04
 2.003751692e+02, 4.268884659e-04, 2.000387758e-04
 2.003758502e+02, 3.694295883e-04, 2.000121167e-04
 2.003765314e+02, 3.569126129e-04, 1.999855158e-04
 2.003772126e+02, 1.095533371e-04, 1.999589585e-04
 2.003778937e+02, 4.072189331e-04, 1.999324595e-04
 2.003785749e+02, 6.496906281e-05, 1.999060332e-04
 2.003792560e+02, 4.380941391e-04, 1.998796070e-04
 2.003799371e+02, 1.895427704e-04, 1.998532680e-04
 2.003806183e+02, 6.034374237e-04, 1.998269727e-04
 2.003812993e+02, 2.845525742e-04, 1.998007065e-04
 2.003819804e+02, 4.702806473e-04, 1.997744985e-04
 2.003826615e+02, 3.222227097e-04, 1.997483487e-04
 2.003833427e+02, 1.852512360e-04, 1.997222425e-04
 2.003840238e+02, 4.165172577e-04, 1.996961946e-04
 2.003847049e+02, 8.094310760e-05, 1.996702049e-04
 2.003853861e+02, 3.757476807e-04, 1.996442443e-04
 2.003860672e+02, 1.983642578e-04, 1.996183419e-04
 2.003867482e+02, 5.040168762e-04, 1.995924686e-04
 2.003874294e+02, 3.705024719e-04, 1.995666826e-04
 2.003881105e+02, 5.366802216e-04, 1.995409257e-04
 2.003887916e+02, 4.786252975e-04, 1.995152270e-04
 2.003894728e+02, 6.844997406e-04, 1.994895574e-04
 2.003901539e+02, 1.381635666e-04, 1.995023340e-04
 2.003908350e+02, 4.026889801e-04, 1.995151542e-04
 2.003915162e+02, 5.443096161e-04, 1.995280327e-04
 2.003921972e+02, 3.613233566e-04, 1.995409693e-04
 2.003928783e+02, 2.537965775e-04, 1.995539496e-04
 2.003935594e+02, 1.108646393e-05, 1.995669882e-04
 2.003942406e+02, 5.064010620e-04, 1.995800558e-04
 2.003949217e+02, 4.580020905e-04, 1.995932107e-04
 2.003956029e+02, 4.627704620e-04, 1.996055944e-04
 2.003962840e+02, 3.852844238e-04, 1.996172359e-04
 2.003969651e+02, 5.176067352e-04, 1.996289357e-04
 2.003976461e+02, 2.636909485e-04, 1.996406936e-04
 2.003983273e+02, 1.906156540e-04, 1.996524952e-04
 2.003990084e+02, 4.661083221e-04, 1.996643550e-04
 2.003996897e+02, 6.005764008e-04, 1.996762585e-04
 2.004003708e+02, 2.481937408e-04, 1.996882202e-04
 2.004010519e+02, 8.158683777e-04, 1.997002546e-04
 2.004017331e+02, 1.840591431e-04, 1.997123181e-04
 2.004024142e+02, 4.307031631e-04, 1.997244253e-04
 2.004030952e+02, 5.345344543e-04, 1.997365907e-04
 2.004037764e+02, 4.380941391e-04, 1.997488289e-04
 2.004044575e+02, 7.617473602e-04, 1.997610962e-04
 2.004051386e+02, 4.549026489e-04, 1.997734216e-04
 2.004058198e+02, 1.106262207e-04, 1.997858199e-04
 2.004065009e+02, 8.726119995e-05, 1.998107764e-04
 2.004071820e+02, 3.963708878e-04, 1.998357766e-04
 2.004078632e+02, 4.271268845e-04, 1.998608350e-04
 2.004085442e+02, 4.038810730e-04, 1.998859370e-04
 2.004092253e+02, 3.889799118e-04, 1.999111118e-04
 2.004099064e+02, 2.962350845e-04, 1.999363158e-04
 2.004105876e+02, 3.135204315e-05, 1.999615779e-04
 2.004112687e+02, 5.522966385e-04, 1.999868837e-04
 2.004119498e+02, 4.981756210e-04, 2.000122477e-04
 2.004126310e+02, 2.502202988e-04, 2.000376553e-04
 2.004133121e+02, 4.576444626e-04, 2.000631212e-04
 2.004139932e+02, 3.196001053e-04, 2.000886307e-04
 2.004146743e+02, 8.631944656e-04, 2.001141838e-04
 2.004153554e+02, 2.681016922e-04, 2.001397952e-04
 2.004160365e+02, 4.609823227e-04, 2.001646644e-04
 2.004167177e+02, 2.011060715e-04, 2.001887769e-04
 2.004173988e+02, 2.356767654e-04, 2.002129477e-04
 2.004180799e+02, 4.589557648e-04, 2.002371475e-04
 2.004187611e+02, 1.811981201e-04, 2.002614201e-04
 2.004194422e+02, 1.155138016e-04, 2.002857364e-04
 2.004201232e+02,-1.236319542e-03, 2.003101108e-04
 2.004208043e+02, 2.975463867e-04, 2.003345144e-04
 2.004214856e+02, 4.907846451e-04, 2.003589907e-04
 2.004221667e+02, 4.150867462e-04, 2.003835107e-04
 2.004228479e+02, 4.240274429e-04, 2.003770933e-04
 2.004235290e+02, 5.663633347e-04, 2.003707341e-04
 2.004242101e+02, 2.887248993e-04, 2.003644331e-04
 2.004248913e+02, 5.688667297e-04, 2.003581758e-04
 2.004255723e+02, 1.574754715e-04, 2.003519621e-04
 2.004262534e+02, 3.871917725e-04, 2.003458212e-04
 2.004269345e+02, 1.633167267e-04, 2.003397385e-04
 2.004276157e+02,-9.059906006e-06, 2.003336849e-04
 2.004282968e+02,-2.527236938e-04, 2.003277041e-04
 2.004289780e+02, 3.468990326e-04, 2.003217669e-04
 2.004296591e+02, 4.335641861e-04, 2.003158879e-04
 2.004303402e+02, 1.841783524e-04, 2.003100672e-04
 2.004310212e+02, 4.162788391e-04, 2.003042755e-04
 2.004317024e+02, 6.121397018e-04, 2.002985711e-04
 2.004323835e+02, 4.032850266e-04, 2.002928959e-04
 2.004330647e+02, 3.263950348e-04, 2.002872498e-04
 2.004337458e+02, 1.907348633e-04, 2.002816909e-04
 2.004344269e+02, 3.377199173e-04, 2.002761757e-04
 2.004351080e+02, 4.816055298e-05, 2.002707188e-04
 2.004357892e+02,-5.239248276e-05, 2.002653055e-04
 2.004364702e+02, 3.159046173e-04, 2.002591646e-04
 2.004371513e+02, 6.717443466e-04, 2.002522815e-04
 2.004378325e+02, 4.713535309e-04, 2.002454421e-04
 2.004385136e+02, 3.893375397e-04, 2.002386609e-04
 2.004391947e+02, 3.693103790e-04, 2.002229448e-04
 2.004398759e+02, 4.200935364e-04, 2.002073161e-04
 2.004405570e+02, 4.239082336e-04, 2.001917164e-04
 2.004412381e+02, 1.093149185e-04, 2.001761750e-04
 2.004419192e+02, 2.073049545e-04, 2.001606917e-04
 2.004426003e+02, 2.747774124e-04, 2.001452522e-04
 2.004432814e+02, 5.553960800e-04, 2.001298562e-04
 2.004439626e+02, 4.020929337e-04, 2.001145331e-04
 2.004446438e+02, 3.402233124e-04, 2.000992536e-04
 2.004453249e+02, 4.242658615e-04, 2.000840323e-04
 2.004460060e+02, 2.846717834e-04, 2.000688546e-04
 2.004466872e+02, 6.636381149e-04, 2.000537352e-04
 2.004473682e+02, 3.002882004e-04, 2.000386448e-04
 2.004480493e+02, 4.059076309e-04, 2.000236418e-04
 2.004487305e+02, 3.625154495e-04, 2.000086533e-04
 2.004494116e+02, 6.651878357e-05, 1.999937376e-04
 2.004500927e+02, 2.490282059e-04, 1.999788656e-04
 2.004507739e+02, 1.227855682e-05, 1.999640808e-04
 2.004514550e+02,-1.196861267e-04, 1.999493106e-04
 2.004521361e+02, 4.355907440e-04, 1.999345841e-04
 2.004528172e+02, 2.272129059e-04, 1.999199303e-04
 2.004534983e+02, 7.529258728e-04, 1.999053202e-04
 2.004541794e+02, 2.651214600e-04, 1.998907828e-04
 2.004548606e+02, 4.281997681e-04, 1.998762891e-04
 2.004555417e+02,-2.074837685e-04, 1.998517837e-04
 2.004562228e+02, 5.220174789e-04, 1.998273219e-04
 2.004569040e+02,-1.251697540e-06, 1.998021180e-04
 2.004575851e+02, 6.414651871e-04, 1.997761865e-04
 2.004582661e+02, 2.286434174e-04, 1.997502986e-04
 2.004589473e+02, 1.089572906e-04, 1.997244399e-04
 2.004596284e+02, 4.816055298e-04, 1.996986393e-04
 2.004603095e+02, 3.491640091e-04, 1.996729115e-04
 2.004609907e+02, 6.651878357e-05, 1.996472129e-04
 2.004616718e+02, 5.733966827e-04, 1.996215433e-04
 2.004623529e+02, 3.776550293e-04, 1.995959756e-04
 2.004630341e+02, 3.173351288e-04, 1.995704079e-04
 2.004637151e+02, 5.693435669e-04, 1.995449275e-04
 2.004643962e+02, 2.112388611e-04, 1.995194762e-04
 2.004650774e+02,-1.925230026e-04, 1.994940831e-04
 2.004657586e+02, 4.249811172e-04, 1.994687191e-04
 2.004664397e+02, 4.303455353e-04, 1.994434424e-04
 2.004671209e+02, 4.636049271e-04, 1.994181803e-04
 2.004678020e+02, 3.834962845e-04, 1.993930055e-04
 2.004684831e+02, 1.674890518e-04, 1.993678452e-04
 2.004691642e+02, 1.023530960e-03, 1.993427431e-04
 2.004698453e+02, 3.224611282e-04, 1.993177139e-04
 2.004705264e+02, 6.577968597e-04, 1.992926991e-04
 2.004712075e+02, 7.480382919e-04, 1.992677717e-04
 2.004718887e+02, 3.576278687e-04, 1.992769685e-04
 2.004725698e+02, 2.011060715e-04, 1.992862235e-04
 2.004732509e+02, 5.092620850e-04, 1.992955513e-04
 2.004739321e+02,-5.453824997e-05, 1.993049082e-04
 2.004746131e+02, 4.848241806e-04, 1.993143087e-04
 2.004752942e+02, 3.268718719e-04, 1.993237674e-04
 2.004759754e+02,-1.358985901e-04, 1.993332990e-04
 2.004766565e+02, 4.080533981e-04, 1.993428596e-04
 2.004773376e+02, 3.479719162e-04, 1.993516926e-04
 2.004780187e+02, 5.531311035e-04, 1.993597834e-04
 2.004786999e+02, 1.891851425e-04, 1.993679180e-04
 2.004793810e+02, 6.860494614e-04, 1.993760961e-04
 2.004800620e+02, 2.797842026e-04, 1.993843325e-04
 2.004807432e+02, 4.504919052e-04, 1.993926126e-04
 2.004814243e+02, 3.323554993e-04, 1.994009654e-04
 2.004821054e+02, 2.386569977e-04, 1.994093764e-04
 2.004827866e+02, 3.205537796e-04, 1.994178165e-04
 2.004834677e+02, 1.899003983e-04, 1.994263293e-04
 2.004841489e+02, 5.116462708e-04, 1.994348713e-04
 2.004848300e+02, 6.034374237e-04, 1.994434861e-04
 2.004855111e+02, 2.912282944e-04, 1.994521590e-04
 2.004861921e+02, 1.487731934e-04, 1.994608610e-04
 2.004868733e+02, 2.400875092e-04, 1.994696358e-04
 2.004875544e+02, 1.140832901e-04, 1.994784398e-04
 2.004882357e+02, 5.445480347e-04, 1.994958293e-04
 2.004889168e+02, 6.624460220e-04, 1.995132770e-04
 2.004895979e+02, 3.553628922e-04, 1.995307539e-04
 2.004902791e+02, 4.160404205e-05, 1.995483035e-04
 2.004909602e+02, 1.385211945e-04, 1.995659113e-04
 2.004916412e+02,-2.932548523e-05, 1.995835337e-04
 2.004923224e+02, 2.853870392e-04, 1.996012434e-04
 2.004930035e+02,-2.568960190e-05, 1.996189967e-04
 2.004936846e+02, 1.658201218e-04, 1.996367937e-04
 2.004943658e+02, 8.261203766e-05, 1.996546343e-04
 2.004950469e+02, 4.018545151e-04, 1.996725478e-04
 2.004957280e+02, 6.906986237e-04, 1.996904903e-04
 2.004964092e+02, 3.846883774e-04, 1.997085055e-04
 2.004970902e+02, 2.943277359e-04, 1.997265499e-04
 2.004977713e+02, 4.310607910e-04, 1.997438667e-04
 2.004984524e+02, 3.581047058e-04, 1.997604413e-04
 2.004991336e+02, 5.522966385e-04, 1.997770451e-04
 2.004998147e+02, 4.982948303e-05, 1.997937215e-04
 2.005004958e+02, 3.206729889e-04, 1.998104417e-04
 2.005011770e+02, 4.130601883e-04, 1.998272201e-04
 2.005018581e+02, 3.848075867e-04, 1.998440421e-04
 2.005025391e+02, 4.400014877e-04, 1.998609077e-04
 2.005032203e+02, 4.858970642e-04, 1.998778316e-04
 2.005039014e+02, 6.728172302e-04, 1.998948137e-04
 2.005045825e+02, 5.711317062e-04, 1.998935768e-04
 2.005052636e+02, 3.714561462e-04, 1.998923981e-04
 2.005059448e+02, 1.423358917e-04, 1.998912630e-04
 2.005066259e+02, 3.026723862e-04, 1.998901862e-04
 2.005073071e+02, 4.048347473e-04, 1.998891530e-04
 2.005079881e+02,-2.578496933e-04, 1.998881780e-04
 2.005086692e+02, 6.239414215e-04, 1.998872613e-04
 2.005093503e+02,-9.417533875e-06, 1.998864027e-04
 2.005100315e+02, 5.062818527e-04, 1.998855732e-04
 2.005107127e+02, 4.436969757e-04, 1.998848311e-04
 2.005113938e+02, 5.346536636e-04, 1.998841180e-04
 2.005120750e+02, 7.199048996e-04, 1.998834778e-04
 2.005127561e+02, 2.900362015e-04, 1.998828520e-04
 2.005134371e+02, 4.696846008e-05, 1.998823136e-04
 2.005141183e+02, 4.670619965e-04, 1.998818334e-04
 2.005147994e+02, 2.264976501e-04, 1.998813968e-04
 2.005154805e+02, 7.685422897e-04, 1.998810039e-04
 2.005161617e+02, 8.642673492e-05, 1.998806547e-04
 2.005168428e+02, 5.531311035e-04, 1.998803928e-04
 2.005175240e+02, 3.583431244e-04, 1.998801454e-04
 2.005182051e+02, 8.323192596e-04, 1.998791849e-04
 2.005188861e+02,-5.203485489e-05, 1.998774678e-04
 2.005195672e+02, 5.933046341e-04, 1.998758089e-04
 2.005202484e+02,-9.512901306e-05, 1.998741936e-04
 2.005209295e+02, 6.333589554e-04, 1.998538792e-04
 2.005216107e+02, 6.010532379e-04, 1.998336083e-04
 2.005222918e+02, 2.948045731e-04, 1.998133957e-04
 2.005229729e+02, 2.131462097e-04, 1.997932268e-04
 2.005236540e+02, 2.964735031e-04, 1.997731306e-04
 2.005243351e+02, 4.245042801e-04, 1.997530780e-04
 2.005250162e+02, 3.620386124e-04, 1.997330401e-04
 2.005256973e+02, 5.042552948e-05, 1.997131039e-04
 2.005263785e+02, 1.634359360e-04, 1.996932115e-04
 2.005270596e+02, 6.028413773e-04, 1.996733481e-04
 2.005277407e+02, 6.834268570e-04, 1.996535429e-04
 2.005284219e+02, 3.118515015e-04, 1.996337814e-04
 2.005291030e+02, 3.685951233e-04, 1.996140782e-04
 2.005297840e+02, 4.645586014e-04, 1.995944331e-04
 2.005304652e+02, 6.704330444e-04, 1.995748316e-04
 2.005311463e+02, 2.543926239e-04, 1.995552884e-04
 2.005318274e+02, 5.447864532e-04, 1.995357889e-04
 2.005325085e+02, 2.970695496e-04, 1.995163475e-04
 2.005331898e+02, 5.149841309e-04, 1.994969498e-04
 2.005338709e+02, 1.660585403e-04, 1.994776103e-04
 2.005345520e+02, 4.501342773e-04, 1.994583145e-04
 2.005352331e+02, 3.921985626e-05, 1.994390914e-04
 2.005359142e+02, 3.345012665e-04, 1.994198974e-04
 2.005365953e+02, 6.012916565e-04, 1.994007616e-04
 2.005372765e+02, 4.096031189e-04, 1.994045742e-04
 2.005379576e+02, 1.577138901e-04, 1.994084596e-04
 2.005386387e+02, 2.549886703e-04, 1.994115883e-04
 2.005393199e+02, 1.915693283e-04, 1.994139748e-04
 2.005400010e+02, 5.811452866e-04, 1.994164049e-04
 2.005406820e+02,-1.608729362e-04, 1.994188933e-04
 2.005413631e+02, 3.007650375e-04, 1.994214545e-04
 2.005420443e+02, 5.944967270e-04, 1.994240447e-04
 2.005427254e+02, 1.753568649e-04, 1.994266931e-04
 2.005434066e+02, 9.238719940e-05, 1.994293998e-04
 2.005440877e+02, 3.123283386e-05, 1.994321647e-04
 2.005447688e+02, 3.838539124e-04, 1.994349732e-04
 2.005454500e+02, 3.451108932e-04, 1.994378254e-04
 2.005461310e+02, 1.088380814e-04, 1.994407503e-04
 2.005468121e+02, 3.588199615e-04, 1.994437189e-04
 2.005474933e+02,-2.006888390e-04, 1.994467457e-04
 2.005481744e+02, 4.235506058e-04, 1.994498161e-04
 2.005488555e+02, 4.346370697e-04, 1.994529594e-04
 2.005495367e+02, 1.993179321e-04, 1.994561317e-04
 2.005502178e+02, 2.235174179e-04, 1.994593767e-04
 2.005508989e+02, 6.245374680e-04, 1.994626655e-04
 2.005515799e+02, 3.443956375e-04, 1.994659979e-04
 2.005522611e+02, 6.282329559e-05, 1.994694176e-04
 2.005529422e+02, 3.896951675e-04, 1.994728518e-04
 2.005536234e+02, 4.715919495e-04, 1.994749473e-04
 2.005543045e+02, 4.484653473e-04, 1.994771010e-04
 2.005549856e+02, 5.403757095e-04, 1.994793274e-04
 2.005556669e+02, 3.550052643e-04, 1.994815975e-04
 2.005563480e+02, 5.393028259e-04, 1.994839258e-04
 2.005570291e+02, 3.749132156e-04, 1.994862832e-04
 2.005577102e+02,-3.892183304e-05, 1.994887134e-04
 2.005583913e+02,-1.433491707e-04, 1.994912018e-04
 2.005590724e+02, 5.177259445e-04, 1.994929335e-04
 2.005597535e+02, 8.682012558e-04, 1.994939230e-04
 2.005604347e+02, 4.006624222e-04, 1.994949707e-04
 2.005611158e+02, 2.598762512e-04, 1.994960621e-04
 2.005617969e+02, 7.096529007e-04, 1.994972263e-04
 2.005624781e+02, 3.575086594e-04, 1.994984195e-04
 2.005631591e+02, 6.057024002e-04, 1.994996710e-04
 2.005638402e+02, 1.260042191e-04, 1.995009661e-04
 2.005645214e+02, 3.325939178e-05, 1.995023486e-04
 2.005652025e+02, 5.029439926e-04, 1.995037455e-04
 2.005658836e+02, 5.505084991e-04, 1.995052444e-04
 2.005665647e+02, 4.748106003e-04, 1.995067578e-04
 2.005672459e+02, 4.032850266e-04, 1.995083148e-04
 2.005679270e+02, 1.444816589e-04, 1.995099447e-04
 2.005686080e+02, 3.955364227e-04, 1.995116327e-04
 2.005692892e+02, 4.400014877e-04, 1.995133644e-04
 2.005699703e+02, 3.865957260e-04, 1.994995255e-04
 2.005706514e+02, 1.124143600e-04, 1.994857448e-04
 2.005713326e+02, 3.807544708e-04, 1.994719933e-04
 2.005720137e+02, 9.644031525e-05, 1.994583145e-04
 2.005726949e+02, 2.260208130e-04, 1.994446793e-04
 2.005733760e+02, 1.938343048e-04, 1.994311024e-04
 2.005740570e+02, 1.463890076e-04, 1.994175691e-04
 2.005747381e+02, 4.907846451e-04, 1.994041086e-04
 2.005754193e+02, 5.513429642e-04, 1.993906772e-04
 2.005761004e+02, 2.671480179e-04, 1.993773039e-04
 2.005767816e+02, 7.419586182e-04, 1.993639889e-04
 2.005774627e+02, 3.083944321e-04, 1.993507321e-04
 2.005781439e+02, 2.696514130e-04, 1.993375190e-04
 2.005788251e+02, 1.413822174e-04, 1.993243495e-04
 2.005795061e+02, 7.051229477e-04, 1.993104524e-04
 2.005801872e+02, 1.735687256e-04, 1.992957841e-04
 2.005808684e+02, 5.301237106e-04, 1.992811885e-04
 2.005815495e+02, 4.591941833e-04, 1.992666221e-04
 2.005822306e+02, 2.607107162e-04, 1.992521429e-04
 2.005829118e+02, 4.124641418e-04, 1.992376929e-04
 2.005835929e+02, 3.073215485e-04, 1.992233010e-04
 2.005842740e+02, 3.272294998e-04, 1.992089528e-04
 2.005849551e+02, 5.478858948e-04, 1.991946483e-04
 2.005856362e+02, 5.646944046e-04, 1.991804311e-04
 2.005863173e+02, 8.547306061e-05, 1.991991012e-04
 2.005869984e+02, 2.151727676e-04, 1.992178295e-04
 2.005876796e+02, 4.547834396e-04, 1.992366015e-04
 2.005883607e+02, 1.379251480e-04, 1.992554171e-04
 2.005890418e+02, 2.048015594e-04, 1.992742764e-04
 2.005897230e+02, 1.974105835e-04, 1.992932230e-04
 2.005904040e+02, 4.619359970e-04, 1.993121987e-04
 2.005910851e+02, 2.864599228e-04, 1.993312326e-04
 2.005917663e+02, 2.874135971e-04, 1.993503101e-04
 2.005924474e+02, 4.936456680e-04, 1.993694459e-04
 2.005931285e+02, 1.473426819e-04, 1.993886253e-04
 2.005938096e+02,-1.590847969e-04, 1.994078630e-04
 2.005944908e+02, 5.578994751e-04, 1.994271588e-04
 2.005951719e+02, 3.893375397e-04, 1.994464837e-04
 2.005958529e+02, 3.089904785e-04, 1.994658960e-04
 2.005965341e+02, 3.407001495e-04, 1.994853374e-04
 2.005972152e+02, 1.683235168e-04, 1.995048078e-04
 2.005978963e+02, 5.427598953e-04, 1.995243510e-04
 2.005985775e+02, 4.959106445e-04, 1.995439670e-04
 2.005992586e+02, 3.007650375e-04, 1.995635976e-04
 2.005999397e+02, 2.967119217e-04, 1.995824859e-04
 2.006006210e+02, 1.457929611e-04, 1.996006467e-04
 2.006013020e+02, 2.051591873e-04, 1.996188512e-04
 2.006019831e+02, 8.380413055e-05, 1.996371138e-04
 2.006026643e+02, 2.241134644e-04, 1.996295905e-04
 2.006033454e+02, 1.894235611e-04, 1.996221108e-04
 2.006040265e+02,-1.597404480e-05, 1.996146748e-04
 2.006047077e+02, 2.932548523e-04, 1.996073261e-04
 2.006053888e+02, 4.340410233e-04, 1.996000065e-04
 2.006060700e+02, 1.355409622e-04, 1.995927305e-04
 2.006067510e+02, 2.756118774e-04, 1.995855273e-04
 2.006074321e+02, 2.515316010e-05, 1.995783678e-04
 2.006081132e+02, 3.675222397e-04, 1.995712810e-04
 2.006087944e+02, 1.471042633e-04, 1.995642233e-04
 2.006094755e+02, 1.392364502e-04, 1.995572384e-04
 2.006101566e+02,-5.507469177e-05, 1.995502680e-04
 2.006108378e+02, 3.675222397e-04, 1.995433995e-04
 2.006115189e+02, 4.066228867e-04, 1.995365456e-04
 2.006121999e+02, 5.515813828e-04, 1.995297498e-04
 2.006128811e+02, 3.875494003e-04, 1.995230414e-04
 2.006135622e+02, 4.795789719e-04, 1.995163475e-04
 2.006142433e+02, 3.573894501e-04, 1.995097264e-04
 2.006149245e+02, 8.866786957e-04, 1.995031489e-04
 2.006156056e+02, 9.771585464e-04, 1.994966296e-04
 2.006162867e+02, 7.871389389e-04, 1.994901540e-04
 2.006169679e+02, 4.978179932e-04, 1.994837512e-04
 2.006176489e+02,-1.192092896e-07, 1.994773775e-04
 2.006183300e+02, 2.214908600e-04, 1.994710765e-04
 2.006190112e+02, 8.155107498e-04, 1.995014172e-04
 2.006196923e+02, 3.731250763e-05, 1.995318016e-04
 2.006203734e+02, 1.281499863e-04, 1.995614293e-04
 2.006210545e+02, 1.382827759e-04, 1.995903149e-04
 2.006217357e+02, 4.628896713e-04, 1.996192732e-04
 2.006224168e+02, 5.468130112e-04, 1.996482461e-04
 2.006230979e+02, 3.529787064e-04, 1.996772771e-04
 2.006237791e+02, 7.349252701e-04, 1.997063664e-04
 2.006244602e+02, 3.161430359e-04, 1.997354993e-04
 2.006251413e+02, 2.437829971e-04, 1.997646905e-04
 2.006258225e+02,-3.039836884e-06, 1.997939107e-04
 2.006265036e+02, 4.750490189e-04, 1.998231892e-04
 2.006271847e+02, 1.498460770e-04, 1.998525113e-04
 2.006278659e+02, 4.203319550e-04, 1.998818771e-04
 2.006285469e+02, 6.061792374e-04, 1.999113010e-04
 2.006292280e+02, 8.893013000e-05, 1.999407978e-04
 2.006299091e+02, 3.846883774e-04, 1.999703090e-04
 2.006305903e+02, 2.475976944e-04, 1.999998785e-04
 2.006312714e+02, 2.628564835e-04, 2.000295062e-04
 2.006319526e+02, 2.386569977e-04, 2.000591776e-04
 2.006326337e+02, 4.457235336e-04, 2.000888926e-04
 2.006333148e+02, 2.069473267e-04, 2.001186658e-04
 2.006339960e+02, 1.298189163e-04, 2.001484827e-04
 2.006346770e+02, 1.335144043e-04, 2.001783432e-04
 2.006353581e+02, 2.977848053e-04, 2.001520770e-04
 2.006360393e+02, 5.069971085e-04, 2.001258836e-04
 2.006367204e+02, 4.321336746e-04, 2.000997338e-04
 2.006374015e+02, 2.485513687e-04, 2.000736276e-04
 2.006380827e+02, 3.738403320e-04, 2.000475797e-04
 2.006387638e+02,-5.662441254e-06, 2.000215754e-04
 2.006394449e+02, 2.305507660e-04, 1.999956148e-04
 2.006401259e+02, 3.789663315e-04, 1.999697124e-04
 2.006408071e+02, 1.596212387e-04, 1.999430533e-04
